% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
283 +5.969910677e+00 +5.969910677e+00 -4.638008932e+01 -4.638008932e+01 -2.3563e+00 -1.0042e+00 +1.8481e+00 -1.3582e+00 -8.6187e-01 +4.7283e+00 -2.4044e+00 -1.7408e+00 +2.0748e+00 -1.5722e+00 +1.7621e+00 -6.0429e-01 +2.2002e+00 -1.4055e+00 -3.5020e-01 +1.6350e-01 -1.8954e+00 +6.7120e-01 +2.2410e+00 -1.7784e+00
288 +5.704064569e+00 +5.704064569e+00 -4.664593543e+01 -4.664593543e+01 -2.3173e+00 -5.4411e-01 +1.7930e+00 -1.1149e+00 -1.6695e+00 +4.4186e+00 -2.9762e+00 -2.0757e+00 +1.1395e+00 -2.4529e+00 +2.2734e+00 +2.8586e-01 +2.5827e+00 -5.1193e-01 -1.0866e+00 +2.9476e-01 -2.1160e+00 +1.0314e+00 +1.6408e+00 -2.2655e+00
291 +5.472808107e+00 +5.472808107e+00 -4.687719189e+01 -4.687719189e+01 -1.4981e+00 -5.2218e-01 +1.4996e+00 -4.9219e-01 -1.6907e+00 +3.4502e+00 -2.8992e+00 -1.6717e+00 +2.2731e+00 -1.4198e+00 +2.1913e+00 +7.0448e-01 +2.9219e+00 -1.5196e+00 -1.5401e+00 -1.1037e-01 -2.5891e+00 +8.7632e-01 +1.3468e+00 -2.5932e+00
305 +5.131316993e+00 +5.131316993e+00 -4.721868301e+01 -4.721868301e+01 -2.1933e+00 -5.8385e-01 +4.5305e-01 -1.1080e+00 -1.2110e+00 +3.5969e+00 -3.0616e+00 -1.2992e+00 +3.0447e+00 -1.3964e+00 +2.3554e+00 +2.2800e-01 +3.6004e+00 -1.7557e+00 -1.4871e+00 -7.3726e-02 -1.8215e+00 +9.3207e-01 +1.3798e+00 -3.2954e+00
318 +4.908464653e+00 +4.908464653e+00 -4.744153535e+01 -4.744153535e+01 -2.2631e+00 -6.2137e-01 +5.0546e-01 -8.7508e-01 -1.0844e+00 +3.0073e+00 -3.0469e+00 -8.7402e-01 +3.1077e+00 -1.5325e+00 +2.2093e+00 +2.5606e-01 +2.7586e+00 -2.1171e+00 -1.9226e+00 +1.0150e-02 -2.1683e+00 +7.1719e-01 +1.8497e+00 -3.6927e+00
330 +3.345577352e+00 +3.345577352e+00 -4.900442265e+01 -4.900442265e+01 -1.8495e+00 -7.2707e-01 +1.3365e+00 -2.0923e+00 -9.8346e-01 +3.6301e+00 -2.8613e+00 -3.5953e-01 +3.0681e+00 -1.2891e+00 +3.0950e+00 +3.6380e-01 +3.4833e+00 -1.4680e+00 -1.9567e+00 -6.5670e-01 -1.6993e+00 +1.0040e+00 +1.9234e+00 -3.4221e+00
332 +3.121849854e+00 +3.121849854e+00 -4.922815015e+01 -4.922815015e+01 -1.7410e+00 -6.7390e-01 +1.3313e+00 -2.5411e+00 -1.4302e+00 +3.4989e+00 -3.3506e+00 -1.0604e-01 +2.8124e+00 -2.1459e+00 +3.5120e+00 +2.7330e-01 +3.5516e+00 -1.3855e+00 -2.5220e+00 -3.4676e-01 -2.0106e+00 +1.5607e+00 +1.4785e+00 -3.1181e+00
346 +3.088826993e+00 +3.088826993e+00 -4.926117301e+01 -4.926117301e+01 -1.5090e+00 -7.6058e-01 +1.6049e+00 -2.2514e+00 -1.1518e+00 +3.1092e+00 -3.3407e+00 -5.6234e-01 +3.2957e+00 -1.9106e+00 +4.2854e+00 +3.3440e-01 +3.3036e+00 -1.1732e+00 -2.8655e+00 -2.9682e-01 -1.8867e+00 +1.9231e+00 +1.8015e+00 -3.3310e+00
399 +2.943540094e+00 +2.943540094e+00 -4.940645991e+01 -4.940645991e+01 -1.2650e+00 -8.2028e-01 +2.3851e+00 -2.0310e+00 -5.2650e-01 +3.0832e+00 -4.0869e+00 -8.4781e-01 +1.5541e+00 -2.3716e+00 +3.1511e+00 +2.6157e-01 +1.9049e+00 -6.7379e-01 -1.3157e+00 -3.1889e-02 -1.4845e+00 +1.6807e+00 +2.3860e+00 -4.1977e+00
414 +2.611477649e+00 +2.611477649e+00 -4.973852235e+01 -4.973852235e+01 -1.2617e+00 -1.2019e+00 +2.4399e+00 -2.5821e+00 -1.1320e+00 +2.6035e+00 -4.2262e+00 -1.9790e-01 +1.4677e+00 -2.4135e+00 +2.5756e+00 +5.1426e-02 +1.9893e+00 -5.7099e-01 -1.5464e+00 +4.3537e-01 -1.6796e+00 +2.0218e+00 +2.1590e+00 -3.7428e+00
424 +2.433565826e+00 +2.433565826e+00 -4.991643417e+01 -4.991643417e+01 -7.7331e-01 -1.0669e+00 +2.1480e+00 -2.7438e+00 -1.0871e+00 +2.7335e+00 -4.1207e+00 +2.2575e-01 +1.9588e+00 -2.0001e+00 +2.4316e+00 +1.9998e-01 +2.0340e+00 -7.0171e-01 -2.2794e+00 +8.9815e-01 -1.8450e+00 +1.9854e+00 +2.7443e+00 -3.2205e+00
435 +2.261679952e+00 +2.261679952e+00 -5.008832005e+01 -5.008832005e+01 -1.2067e+00 -1.3804e+00 +1.5386e+00 -2.9827e+00 -1.3302e+00 +3.0343e+00 -4.1775e+00 +6.0093e-01 +2.3348e+00 -2.0845e+00 +2.5191e+00 +2.0181e-01 +2.3697e+00 -8.7881e-01 -2.5572e+00 +1.3791e+00 -1.9401e+00 +2.1098e+00 +2.9005e+00 -3.4405e+00
485 +2.164769402e+00 +2.164769402e+00 -5.018523060e+01 -5.018523060e+01 -9.7864e-01 -1.7235e+00 +1.1704e+00 -2.4162e+00 -2.0317e+00 +3.3230e+00 -3.6809e+00 -2.1021e-01 +2.5726e+00 -1.2085e+00 +2.3771e+00 +3.2640e-01 +3.3301e+00 -8.6983e-01 -1.7441e+00 +6.0317e-01 -2.2041e+00 +1.5429e+00 +2.6113e+00 -3.0905e+00
488 +2.037400911e+00 +2.037400911e+00 -5.031259909e+01 -5.031259909e+01 -1.4441e+00 -1.4835e+00 +1.0075e+00 -2.3756e+00 -2.1042e+00 +2.9209e+00 -3.2925e+00 +6.4164e-02 +2.2338e+00 -1.8778e+00 +2.6214e+00 +2.4304e-01 +3.4585e+00 -1.0541e+00 -1.6109e+00 +8.7648e-01 -1.0695e+00 +2.0317e+00 +2.3325e+00 -3.3604e+00
493 +1.952568254e+00 +1.952568254e+00 -5.039743175e+01 -5.039743175e+01 -1.4008e+00 -1.2370e+00 +1.2478e+00 -2.0949e+00 -2.0063e+00 +2.6957e+00 -3.3803e+00 -5.5571e-02 +1.9814e+00 -1.9169e+00 +2.8956e+00 +1.9711e-01 +3.5228e+00 -9.7295e-01 -1.1591e+00 +1.0708e+00 -1.0342e+00 +2.3186e+00 +2.3934e+00 -3.9697e+00
529 +1.671530101e+00 +1.671530101e+00 -5.067846990e+01 -5.067846990e+01 -1.5696e+00 -8.5084e-01 +2.0286e+00 -2.3130e+00 -1.3879e+00 +3.3621e+00 -3.2623e+00 -3.9765e-01 +2.7808e+00 -2.3814e+00 +2.8764e+00 +4.4198e-01 +3.0377e+00 -1.1686e+00 -1.6106e+00 +1.0244e+00 -2.3145e+00 +1.7636e+00 +2.8478e+00 -4.4234e+00
564 +1.638558223e+00 +1.638558223e+00 -5.071144178e+01 -5.071144178e+01 -1.2248e+00 -1.0521e+00 +2.0712e+00 -2.2154e+00 -1.6110e+00 +3.8044e+00 -3.0283e+00 -8.9335e-02 +2.2278e+00 -2.1487e+00 +2.6344e+00 -3.1782e-02 +3.2056e+00 -1.0125e+00 -1.1970e+00 +4.1280e-01 -1.8673e+00 +2.1399e+00 +2.4070e+00 -3.8809e+00
565 +1.480556108e+00 +1.480556108e+00 -5.086944389e+01 -5.086944389e+01 -1.3583e+00 -9.7043e-01 +2.0646e+00 -2.6377e+00 -1.9965e+00 +3.4326e+00 -2.9466e+00 -1.5112e-01 +2.4620e+00 -2.1664e+00 +2.8041e+00 +2.8583e-02 +3.7700e+00 -1.4994e+00 -1.8886e+00 +1.1020e-01 -1.3931e+00 +2.1888e+00 +3.0113e+00 -3.9033e+00
572 +1.389939853e+00 +1.389939853e+00 -5.096006015e+01 -5.096006015e+01 -1.3715e+00 -1.2812e+00 +2.1329e+00 -2.5487e+00 -1.8235e+00 +3.6164e+00 -2.9918e+00 -4.0856e-01 +2.7670e+00 -1.7923e+00 +2.7840e+00 -1.1332e-01 +4.1786e+00 -1.4150e+00 -1.9247e+00 +1.2038e-01 -1.1911e+00 +2.3533e+00 +2.9370e+00 -3.9085e+00
587 +1.329249366e+00 +1.329249366e+00 -5.102075063e+01 -5.102075063e+01 -1.4441e+00 -9.8948e-01 +1.8895e+00 -2.7110e+00 -1.8235e+00 +3.5041e+00 -3.0564e+00 -1.3934e-01 +3.0353e+00 -1.8823e+00 +2.7841e+00 -4.5955e-01 +4.1240e+00 -1.1112e+00 -1.7072e+00 -5.7322e-02 -1.2739e+00 +2.3202e+00 +3.0157e+00 -3.7714e+00
612 +1.099030999e+00 +1.099030999e+00 -5.125096900e+01 -5.125096900e+01 -1.3356e+00 -1.3358e+00 +1.8901e+00 -2.1765e+00 -1.9073e+00 +3.8244e+00 -3.0688e+00 -2.4184e-01 +3.4161e+00 -1.8529e+00 +2.5833e+00 -2.8479e-01 +3.5203e+00 -7.4919e-01 -1.8306e+00 +3.1081e-01 -1.1202e+00 +2.0809e+00 +3.0621e+00 -3.6944e+00
626 +1.009471754e+00 +1.009471754e+00 -5.134052825e+01 -5.134052825e+01 -1.1530e+00 -1.3290e+00 +1.5790e+00 -2.3581e+00 -1.7520e+00 +3.7776e+00 -3.3093e+00 +8.3226e-02 +3.2993e+00 -2.0279e+00 +2.6570e+00 -1.8683e-01 +3.5024e+00 -8.5765e-01 -1.7531e+00 +5.2660e-01 -6.8382e-01 +2.0587e+00 +2.7101e+00 -3.7482e+00
666 +9.782125579e-01 +9.782125579e-01 -5.137178744e+01 -5.137178744e+01 -1.1705e+00 -1.1287e+00 +1.5735e+00 -1.8730e+00 -1.2427e+00 +3.9390e+00 -3.5960e+00 +2.3260e-01 +3.1672e+00 -1.6976e+00 +2.6412e+00 -1.8554e-01 +3.9311e+00 -1.3920e+00 -1.5737e+00 +8.6749e-01 -8.8246e-01 +2.3060e+00 +2.4977e+00 -3.9125e+00
671 +9.295118956e-01 +9.295118956e-01 -5.142048810e+01 -5.142048810e+01 -1.0512e+00 -1.1654e+00 +1.4581e+00 -2.0271e+00 -1.0794e+00 +3.7126e+00 -3.6642e+00 +1.5955e-01 +2.8195e+00 -1.5467e+00 +2.8928e+00 -3.9945e-01 +3.8315e+00 -1.1348e+00 -1.3690e+00 +6.6449e-01 -1.0531e+00 +2.3745e+00 +2.9733e+00 -4.1658e+00
681 +7.032702839e-01 +7.032702839e-01 -5.164672972e+01 -5.164672972e+01 -1.3038e+00 -1.0064e+00 +1.6538e+00 -1.8910e+00 -1.1535e+00 +3.7597e+00 -3.6005e+00 +1.2695e-01 +2.8522e+00 -1.6485e+00 +2.9072e+00 -6.5409e-01 +3.8208e+00 -8.9661e-01 -1.6071e+00 +7.5958e-01 -9.4843e-01 +2.2456e+00 +3.2773e+00 -4.2101e+00
690 +6.562631241e-01 +6.562631241e-01 -5.169373688e+01 -5.169373688e+01 -1.2076e+00 -1.1814e+00 +2.0084e+00 -1.8170e+00 -1.0047e+00 +3.3884e+00 -3.5919e+00 +1.4736e-01 +2.7909e+00 -1.8334e+00 +2.7280e+00 -6.0217e-01 +3.4009e+00 -7.6866e-01 -1.6621e+00 +7.1016e-01 -1.1343e+00 +1.8813e+00 +3.3360e+00 -4.0785e+00
706 +5.967847554e-01 +5.967847554e-01 -5.175321524e+01 -5.175321524e+01 -8.4537e-01 -1.2357e+00 +2.3281e+00 -2.0111e+00 -8.6948e-01 +3.4177e+00 -3.8256e+00 +2.1018e-01 +2.4982e+00 -1.9854e+00 +2.6923e+00 -5.1649e-01 +3.3624e+00 -5.7437e-01 -1.7664e+00 +8.8779e-01 -7.7293e-01 +1.6407e+00 +2.9986e+00 -3.7856e+00
728 +5.243092575e-01 +5.243092575e-01 -5.182569074e+01 -5.182569074e+01 -6.2921e-01 -1.2015e+00 +2.4414e+00 -2.0639e+00 -1.1260e+00 +3.0882e+00 -3.8160e+00 +3.1417e-01 +2.5793e+00 -1.9338e+00 +2.6535e+00 -9.4272e-01 +3.4119e+00 -7.6362e-01 -1.8422e+00 +1.0692e+00 -1.1563e+00 +1.6535e+00 +3.4458e+00 -3.7433e+00
783 +4.860659143e-01 +4.860659143e-01 -5.186393409e+01 -5.186393409e+01 -9.4161e-01 -1.3410e+00 +2.4779e+00 -2.3429e+00 -1.5838e+00 +3.5324e+00 -3.5947e+00 +2.9283e-01 +2.8491e+00 -1.7762e+00 +2.6773e+00 -6.3411e-01 +3.6603e+00 -1.1134e+00 -1.7544e+00 +5.3376e-01 -1.6978e+00 +1.7594e+00 +3.4142e+00 -3.8416e+00
794 +4.716115887e-01 +4.716115887e-01 -5.187838841e+01 -5.187838841e+01 -9.8922e-01 -1.5900e+00 +2.4389e+00 -2.3073e+00 -1.3416e+00 +3.2698e+00 -3.5222e+00 +5.1184e-01 +2.7916e+00 -1.6580e+00 +2.8793e+00 -4.9378e-01 +3.7006e+00 -1.0419e+00 -1.7263e+00 +7.8971e-01 -1.2329e+00 +1.7454e+00 +2.8075e+00 -4.2232e+00
798 +4.666219966e-01 +4.666219966e-01 -5.188337800e+01 -5.188337800e+01 -9.9788e-01 -1.1847e+00 +2.4789e+00 -2.2537e+00 -1.5479e+00 +3.4551e+00 -3.3876e+00 +6.2843e-01 +2.7681e+00 -1.6818e+00 +2.8632e+00 -4.3254e-01 +3.3259e+00 -1.0074e+00 -1.6959e+00 +6.2470e-01 -1.3852e+00 +1.6709e+00 +3.0257e+00 -3.9796e+00
812 +4.533158635e-01 +4.533158635e-01 -5.189668414e+01 -5.189668414e+01 -8.9014e-01 -1.0664e+00 +2.7841e+00 -2.3174e+00 -1.5971e+00 +3.1354e+00 -3.5481e+00 +4.4989e-01 +2.8276e+00 -1.5623e+00 +3.0847e+00 -4.9292e-01 +3.1553e+00 -8.7149e-01 -1.7058e+00 +8.5860e-01 -1.6050e+00 +1.6321e+00 +3.1670e+00 -4.1661e+00
823 +3.331916931e-01 +3.331916931e-01 -5.201680831e+01 -5.201680831e+01 -7.5876e-01 -1.0486e+00 +2.6788e+00 -2.2631e+00 -1.5254e+00 +3.1585e+00 -3.6170e+00 +3.9943e-01 +2.6670e+00 -1.6088e+00 +3.0732e+00 -3.0229e-01 +3.3900e+00 -9.4357e-01 -1.6945e+00 +9.8539e-01 -1.5928e+00 +1.6625e+00 +3.0898e+00 -4.0085e+00
837 +3.028111935e-01 +3.028111935e-01 -5.204718881e+01 -5.204718881e+01 -6.7352e-01 -9.9359e-01 +2.6125e+00 -2.3084e+00 -1.7053e+00 +3.2013e+00 -3.7170e+00 +3.7111e-01 +2.6727e+00 -1.7198e+00 +3.1147e+00 -4.2608e-01 +3.5607e+00 -9.4121e-01 -1.6708e+00 +1.1499e+00 -1.6399e+00 +1.6474e+00 +3.1885e+00 -3.9647e+00
840 +2.969208494e-01 +2.969208494e-01 -5.205307915e+01 -5.205307915e+01 -7.1917e-01 -1.0327e+00 +2.7465e+00 -2.2503e+00 -1.5409e+00 +3.0739e+00 -3.7092e+00 +3.8175e-01 +2.7847e+00 -1.6885e+00 +3.0106e+00 -4.2741e-01 +3.2212e+00 -8.6262e-01 -1.8307e+00 +1.0485e+00 -1.5758e+00 +1.8082e+00 +3.1242e+00 -4.0552e+00
849 +2.723436922e-01 +2.723436922e-01 -5.207765631e+01 -5.207765631e+01 -6.9898e-01 -9.9924e-01 +2.6145e+00 -2.1763e+00 -1.5628e+00 +3.2386e+00 -3.6875e+00 +4.0344e-01 +2.7576e+00 -1.6080e+00 +2.9481e+00 -3.8971e-01 +3.1734e+00 -9.4018e-01 -1.7875e+00 +1.2565e+00 -1.5199e+00 +1.7026e+00 +3.1727e+00 -4.1778e+00
858 +2.643891485e-01 +2.643891485e-01 -5.208561085e+01 -5.208561085e+01 -7.8227e-01 -9.3257e-01 +2.7638e+00 -2.2861e+00 -1.6425e+00 +3.2118e+00 -3.7952e+00 +3.5670e-01 +2.7816e+00 -1.5452e+00 +2.8555e+00 -3.1757e-01 +3.0654e+00 -1.0170e+00 -1.8099e+00 +1.2949e+00 -1.4145e+00 +1.8555e+00 +3.0311e+00 -4.1071e+00
888 +2.343424842e-01 +2.343424842e-01 -5.211565752e+01 -5.211565752e+01 -7.2875e-01 -9.0068e-01 +2.6546e+00 -2.3450e+00 -1.7635e+00 +3.3719e+00 -4.1045e+00 +4.6642e-02 +2.6241e+00 -1.4523e+00 +3.1016e+00 -4.6505e-01 +3.1842e+00 -1.1106e+00 -1.9255e+00 +1.2608e+00 -1.2807e+00 +1.7077e+00 +3.2452e+00 -3.9452e+00
913 +1.914397252e-01 +1.914397252e-01 -5.215856027e+01 -5.215856027e+01 -8.7060e-01 -9.0694e-01 +2.6587e+00 -2.0944e+00 -1.9617e+00 +3.4640e+00 -3.8891e+00 +8.5841e-02 +2.7794e+00 -1.5198e+00 +2.7474e+00 -6.4119e-01 +3.4025e+00 -9.2761e-01 -1.8933e+00 +1.3996e+00 -1.1711e+00 +1.7247e+00 +3.1464e+00 -3.8754e+00
932 +1.473901845e-01 +1.473901845e-01 -5.220260982e+01 -5.220260982e+01 -8.8011e-01 -9.2463e-01 +2.5757e+00 -2.0035e+00 -1.7628e+00 +3.4499e+00 -3.9077e+00 +1.0035e-01 +2.7701e+00 -1.6020e+00 +2.7228e+00 -5.1943e-01 +3.3611e+00 -9.4596e-01 -1.9643e+00 +1.4284e+00 -1.1426e+00 +1.8447e+00 +3.1539e+00 -3.8450e+00
990 +7.597927059e-02 +7.597927059e-02 -5.227402073e+01 -5.227402073e+01 -9.8227e-01 -9.1926e-01 +2.5757e+00 -2.2556e+00 -1.7424e+00 +3.4524e+00 -3.8577e+00 -2.3007e-02 +2.9328e+00 -1.6971e+00 +2.9085e+00 -5.0254e-01 +3.3517e+00 -8.6406e-01 -1.9201e+00 +1.1951e+00 -1.2369e+00 +1.8588e+00 +3.1549e+00 -4.0209e+00
1149 +7.450376026e-02 +7.450376026e-02 -5.227549624e+01 -5.227549624e+01 -8.4488e-01 -9.8272e-01 +2.5089e+00 -2.1802e+00 -1.7932e+00 +3.4528e+00 -3.8432e+00 +7.0815e-02 +2.8764e+00 -1.7041e+00 +2.8850e+00 -5.9307e-01 +3.5345e+00 -9.8365e-01 -1.8701e+00 +1.2888e+00 -1.3297e+00 +1.8339e+00 +3.1624e+00 -3.8231e+00
1164 +7.214215624e-02 +7.214215624e-02 -5.227785784e+01 -5.227785784e+01 -8.6234e-01 -1.0192e+00 +2.4514e+00 -2.2000e+00 -1.7304e+00 +3.4802e+00 -3.8486e+00 +6.0941e-02 +2.8702e+00 -1.7492e+00 +2.9105e+00 -5.7233e-01 +3.5045e+00 -9.6292e-01 -1.8961e+00 +1.3896e+00 -1.3557e+00 +1.8357e+00 +3.1847e+00 -3.8265e+00
